Date,Cases,Cases Moving Average,Cases Cumulative,Rate of Cases,Rate of Daily Cases,Deaths,Deaths Moving Average,Deaths Cumulative,Face_Masks_Required_in_Public_Color,Rate of Infection,Rate of Daily Infection
2020-12-23,744.0,729.0,89164.0,-0.0018082088942677906,-0.017520920665146524,35.0,22.0,2348.0,blue,0.048205199416776603,0.049197075947985995
2020-12-24,723.0,693.0,89887.0,-0.0022446731101255332,-0.0013093926475732278,8.0,22.0,2356.0,blue,0.04584685694325178,0.04783156936503757
2020-12-25,0.0,593.0,89887.0,-0.006235203083682038,-0.045080518295021126,0.0,20.0,2356.0,blue,0.039231148870632476,0.0
2020-12-26,0.0,593.0,89887.0,0.0,0.0,0.0,20.0,2356.0,blue,0.039231148870632476,0.0
2020-12-27,0.0,593.0,89887.0,0.0,0.0,0.0,20.0,2356.0,blue,0.039231148870632476,0.0
2020-12-28,1542.0,576.0,91429.0,-0.0010599845242259462,0.09614683155037701,13.0,21.0,2369.0,blue,0.03814572062630505,0.10211927292667082
2020-12-29,925.0,562.0,92354.0,-0.0008729284317154852,-0.038471203026318165,38.0,13.0,2407.0,blue,0.037242318937387844,0.06129741106242661
2020-12-30,352.0,506.0,92706.0,-0.003491713726861941,-0.03572771366949807,30.0,13.0,2437.0,blue,0.033539830869105836,0.02333205625676928
2020-12-31,1179.0,571.0,93885.0,0.004052882004393324,0.051565129502050444,13.0,13.0,2450.0,blue,0.03787823507325558,0.078210926709927
2021-01-01,0.0,571.0,93885.0,0.0,-0.07351304435661121,0.0,13.0,2450.0,blue,0.03787823507325558,0.0
2021-01-02,0.0,571.0,93885.0,0.0,0.0,0.0,13.0,2450.0,blue,0.03787823507325558,0.0
2021-01-03,0.0,571.0,93885.0,0.0,0.0,0.0,13.0,2450.0,blue,0.03787823507325558,0.0
2021-01-04,1618.0,582.0,95503.0,0.0006858723392050241,0.10088558589397537,38.0,17.0,2488.0,blue,0.038650397195920325,0.10745076058934551
2021-01-05,916.0,581.0,96419.0,-6.235203083682038e-05,-0.0437711256474479,36.0,17.0,2524.0,blue,0.038608396562058514,0.06086969234224716
2021-01-06,680.0,628.0,97099.0,0.0029305454493305577,-0.014715079277489608,29.0,17.0,2553.0,blue,0.041751293924455424,0.04520840743412371
2021-01-07,792.0,572.0,97891.0,-0.003491713726861941,0.006983427453723882,23.0,18.0,2576.0,blue,0.03804886485335888,0.0526830436431123
2021-01-08,650.0,665.0,98541.0,0.0057987388678242945,-0.008853988378828491,23.0,21.0,2599.0,blue,0.0442549430774954,0.043256711278754904
2021-01-09,0.0,665.0,98541.0,0.0,-0.04052882004393324,0.0,21.0,2599.0,blue,0.0442549430774954,0.0
2021-01-10,0.0,665.0,98541.0,0.0,0.0,0.0,21.0,2599.0,blue,0.0442549430774954,0.0
2021-01-11,1551.0,656.0,100092.0,-0.0005611682775313833,0.0967079998279084,7.0,17.0,2606.0,blue,0.04370131483666301,0.10332429773119561
2021-01-12,818.0,642.0,100910.0,-0.0008729284317154852,-0.04570403860338933,39.0,17.0,2645.0,blue,0.042793096047171054,0.05452453670807776
2021-01-13,672.0,640.0,101582.0,-0.00012470406167364075,-0.009103396502175775,26.0,17.0,2671.0,blue,0.04267964127761506,0.044813623341495815
2021-01-14,586.0,611.0,102168.0,-0.0018082088942677906,-0.005362274651966552,22.0,17.0,2693.0,blue,0.04076224735412319,0.03909439762604941
2021-01-15,669.0,614.0,102837.0,0.0001870560925104611,0.0051752185594560905,29.0,18.0,2722.0,blue,0.040981472903503985,0.044652451746651736
2021-01-16,0.0,614.0,102837.0,0.0,-0.04171350862983283,0.0,18.0,2722.0,blue,0.040981472903503985,0.0
2021-01-17,0.0,614.0,102837.0,0.0,0.0,0.0,18.0,2722.0,blue,0.040981472903503985,0.0
2021-01-18,0.0,392.0,102837.0,-0.013842150845774122,0.0,0.0,17.0,2722.0,blue,0.026164067391162154,0.0
2021-01-19,1811.0,534.0,104648.0,0.008853988378828491,0.11291952784548169,8.0,12.0,2730.0,blue,0.03568519244944097,0.1210222537938906
2021-01-20,529.0,514.0,105177.0,-0.0012470406167364074,-0.07993530353280372,18.0,11.0,2748.0,blue,0.03436122876823686,0.03536398836264065
2021-01-21,536.0,506.0,105713.0,-0.000498816246694563,0.0004364642158577426,20.0,11.0,2768.0,blue,0.03383900125458431,0.03584526615110117
2021-01-22,419.0,471.0,106132.0,-0.002182321079288713,-0.007295187607907983,30.0,11.0,2798.0,blue,0.03150781975921604,0.028029249424865222
2021-01-23,0.0,471.0,106132.0,0.0,-0.026125500920627733,0.0,11.0,2798.0,blue,0.03150781975921604,0.0
2021-01-24,0.0,471.0,106132.0,0.0,0.0,0.0,11.0,2798.0,blue,0.03150781975921604,0.0
2021-01-25,1045.0,620.0,107177.0,0.009290452594686235,0.06515787222447729,10.0,12.0,2808.0,blue,0.041504553451170566,0.06995525541366651
2021-01-26,686.0,459.0,107863.0,-0.01003867696472808,-0.022384379070418514,25.0,15.0,2833.0,blue,0.03074138989927674,0.04594464808475783
2021-01-27,359.0,435.0,108222.0,-0.0014964487400836888,-0.02038911408364026,12.0,14.0,2845.0,blue,0.029141237866191477,0.024049895158535034
2021-01-28,538.0,435.0,108760.0,0.0,0.011161013519790847,15.0,13.0,2860.0,blue,0.029152037593395425,0.03605470396608445
2021-01-29,471.0,443.0,109231.0,0.000498816246694563,-0.004177586066066965,18.0,11.0,2878.0,blue,0.029697899292613468,0.031574967419460365
2021-01-30,0.0,443.0,109231.0,0.0,-0.029367806524142392,0.0,11.0,2878.0,blue,0.029697899292613468,0.0
2021-01-31,0.0,443.0,109231.0,0.0,0.0,0.0,11.0,2878.0,blue,0.029697899292613468,0.0
2021-02-01,1041.0,442.0,110272.0,-6.235203083682038e-05,0.06490846410113,9.0,11.0,2887.0,blue,0.029651733016332605,0.06983586893665665
2021-02-02,521.0,419.0,110793.0,-0.0014340967092468684,-0.03242305603514659,13.0,10.0,2900.0,blue,0.028118842711649654,0.0349640025125763
2021-02-03,305.0,411.0,111098.0,-0.000498816246694563,-0.013468038660753199,11.0,9.0,2911.0,blue,0.027587817864018236,0.020472711553590175
2021-02-04,313.0,379.0,111411.0,-0.001995264986778252,0.000498816246694563,2.0,8.0,2913.0,blue,0.025445241370605574,0.021014143928758694
2021-02-05,339.0,360.0,111750.0,-0.001184688585899587,0.0016211528017573296,32.0,10.0,2945.0,blue,0.024175644113029193,0.022765398206435826
2021-02-06,0.0,360.0,111750.0,0.0,-0.021137338453682104,0.0,10.0,2945.0,blue,0.024175644113029193,0.0
2021-02-07,0.0,360.0,111750.0,0.0,0.0,0.0,10.0,2945.0,blue,0.024175644113029193,0.0
2021-02-08,902.0,340.0,112652.0,-0.0012470406167364074,0.05624153181481197,17.0,11.0,2962.0,blue,0.02284665259581651,0.06061082541596027
2021-02-09,572.0,347.0,113224.0,0.0004364642158577426,-0.02057617017615072,8.0,10.0,2970.0,blue,0.023326115905923827,0.03845111901495224
2021-02-10,295.0,346.0,113519.0,-6.235203083682038e-05,-0.01727151254179924,14.0,10.0,2984.0,blue,0.023263725934482355,0.019834679626220507
2021-02-11,359.0,352.0,113878.0,0.0003741121850209222,0.003990529973556504,11.0,12.0,2995.0,blue,0.023673032380942132,0.024143802911244957
2021-02-12,430.0,365.0,114308.0,0.0008105764008786648,0.004426994189414246,14.0,9.0,3009.0,blue,0.024554652602120447,0.028927398955922716
2021-02-13,0.0,365.0,114308.0,0.0,-0.02681137325983276,0.0,9.0,3009.0,blue,0.024554652602120447,0.0
2021-02-14,0.0,365.0,114308.0,0.0,0.0,0.0,9.0,3009.0,blue,0.024554652602120447,0.0
2021-02-15,0.0,237.0,114308.0,-0.007981059947113008,0.0,0.0,7.0,3009.0,blue,0.015943705936171358,0.0
2021-02-16,710.0,256.0,115018.0,0.001184688585899587,0.04426994189414246,7.0,7.0,3016.0,blue,0.017230204278878933,0.04778689467970329
2021-02-17,542.0,292.0,115560.0,0.0022446731101255332,-0.010475141180585823,19.0,7.0,3035.0,blue,0.01966062528868127,0.036493352419401534
2021-02-18,384.0,295.0,115944.0,0.0001870560925104611,-0.009851620872217618,21.0,9.0,3056.0,blue,0.019868035832507746,0.025862121219264317
2021-02-19,298.0,276.0,116242.0,-0.001184688585899587,-0.005362274651966552,15.0,9.0,3071.0,blue,0.01859231894718973,0.0200743153850092
2021-02-20,0.0,276.0,116242.0,0.0,-0.01858090518937247,0.0,9.0,3071.0,blue,0.01859231894718973,0.0
2021-02-21,0.0,276.0,116242.0,0.0,0.0,0.0,9.0,3071.0,blue,0.01859231894718973,0.0
2021-02-22,484.0,345.0,116726.0,0.004302290127740606,0.030178382925021063,1.0,9.0,3072.0,blue,0.023247994102421902,0.03261457723354261
2021-02-23,296.0,286.0,117022.0,-0.003678769819372402,-0.01172218179732223,13.0,10.0,3085.0,blue,0.019276263909576798,0.019950259151170394
2021-02-24,296.0,251.0,117318.0,-0.002182321079288713,0.0,13.0,9.0,3098.0,blue,0.016920804567403788,0.01995441494801403
2021-02-25,324.0,243.0,117642.0,-0.000498816246694563,0.0017458568634309704,8.0,7.0,3106.0,blue,0.016385163268374817,0.021846884357833087
2021-02-26,0.0,200.0,117642.0,-0.002681137325983276,-0.020202057991129802,0.0,5.0,3106.0,blue,0.01348573108508215,0.0
2021-02-27,0.0,200.0,117642.0,0.0,0.0,0.0,5.0,3106.0,blue,0.01348573108508215,0.0
2021-02-28,0.0,200.0,117642.0,0.0,0.0,0.0,5.0,3106.0,blue,0.01348573108508215,0.0
2021-03-01,952.0,267.0,118594.0,0.004177586066066965,0.05935913335665299,10.0,6.0,3116.0,blue,0.018015136763226452,0.06423374606214076
2021-03-02,312.0,269.0,118906.0,0.00012470406167364075,-0.03990529973556504,11.0,6.0,3127.0,blue,0.01815403802494864,0.021055984623732253
2021-03-03,339.0,275.0,119245.0,0.0003741121850209222,0.0016835048325941498,5.0,5.0,3132.0,blue,0.01856327037572059,0.02288344966316102
2021-03-04,317.0,274.0,119562.0,-6.235203083682038e-05,-0.0013717446784100482,30.0,8.0,3162.0,blue,0.018500100940331773,0.02140340145286559
2021-03-05,312.0,319.0,119874.0,0.002805841387656917,-0.00031176015418410186,8.0,9.0,3170.0,blue,0.0215430932775419,0.021070360823175777
2021-03-06,0.0,319.0,119874.0,0.0,-0.019453833621087956,0.0,9.0,3170.0,blue,0.0215430932775419,0.0
2021-03-07,0.0,319.0,119874.0,0.0,0.0,0.0,9.0,3170.0,blue,0.0215430932775419,0.0
2021-03-08,665.0,278.0,120539.0,-0.0025564332643096353,0.041464100506485545,4.0,8.0,3174.0,blue,0.018782717737641917,0.04492988235802833
2021-03-09,427.0,294.0,120966.0,0.000997632493389126,-0.014839783339163248,12.0,8.0,3186.0,blue,0.019869630891193497,0.028858273437209602
2021-03-10,276.0,285.0,121242.0,-0.0005611682775313833,-0.009415156656359875,1.0,8.0,3187.0,blue,0.019264983425354612,0.018656615527711834
2021-03-11,341.0,289.0,121583.0,0.0002494081233472815,0.004052882004393324,2.0,4.0,3189.0,blue,0.019539899596017648,0.02305572928111425
2021-03-12,298.0,287.0,121881.0,-0.00012470406167364075,-0.002681137325983276,2.0,3.0,3191.0,blue,0.019408612148979695,0.02015249623831341
2021-03-13,0.0,287.0,121881.0,0.0,-0.01858090518937247,0.0,3.0,3191.0,blue,0.019408612148979695,0.0
2021-03-14,0.0,287.0,121881.0,0.0,0.0,0.0,3.0,3191.0,blue,0.019408612148979695,0.0
2021-03-15,717.0,294.0,122598.0,0.0004364642158577426,0.04470640611000021,4.0,3.0,3195.0,blue,0.019891691768087232,0.04851137074053927
2021-03-16,373.0,286.0,122971.0,-0.000498816246694563,-0.02144909860786621,39.0,7.0,3234.0,blue,0.019355816761325185,0.025243775006903123
2021-03-17,560.0,327.0,123531.0,0.0025564332643096353,0.01165982976648541,6.0,8.0,3240.0,blue,0.022139082182710393,0.03791402453308202
2021-03-18,428.0,339.0,123959.0,0.0007482243700418444,-0.00823046807046029,4.0,8.0,3244.0,blue,0.02295824038293532,0.028985625026242825
2021-03-19,530.0,373.0,124489.0,0.0021199690484518924,0.006359907145355678,2.0,8.0,3246.0,blue,0.025269941235530755,0.03590635081724209
2021-03-20,0.0,373.0,124489.0,0.0,-0.033046576343514794,0.0,8.0,3246.0,blue,0.025269941235530755,0.0
2021-03-21,0.0,373.0,124489.0,0.0,0.0,0.0,8.0,3246.0,blue,0.025269941235530755,0.0
2021-03-22,939.0,404.0,125428.0,0.0019329129559414314,0.05854855695577433,-24.0,4.0,3222.0,blue,0.02738710108212944,0.06365467305970184
2021-03-23,694.0,450.0,126122.0,0.002868193418493737,-0.01527624755502099,8.0,-1.0,3230.0,blue,0.030519958357212378,0.04706855799978975
2021-03-24,487.0,440.0,126609.0,-0.0006235203083682037,-0.012906870383221818,-1.0,-2.0,3229.0,blue,0.029851576604233907,0.03304026774150434
2021-03-25,528.0,454.0,127137.0,0.0008729284317154852,0.0025564332643096353,10.0,-1.0,3239.0,blue,0.030812646215847336,0.03583497181050087
2021-03-26,633.0,469.0,127770.0,0.0009352804625523056,0.006546963237866139,5.0,-0.0,3244.0,blue,0.03184447403317393,0.042979855144987415
2021-03-27,0.0,469.0,127770.0,0.0,-0.0394688355197073,0.0,-0.0,3244.0,blue,0.03184447403317393,0.0
2021-03-28,0.0,469.0,127770.0,0.0,0.0,0.0,-0.0,3244.0,blue,0.03184447403317393,0.0
2021-03-29,1307.0,521.0,129077.0,0.0032423056035146593,0.08149410430372422,7.0,4.0,3251.0,blue,0.03540679416284,0.08882280224727807
2021-03-30,713.0,524.0,129790.0,0.0001870560925104611,-0.0370371063170713,8.0,4.0,3259.0,blue,0.03562812936002632,0.048478733270417504
2021-03-31,615.0,542.0,130405.0,0.0011223365550627666,-0.006110499022008397,11.0,6.0,3270.0,blue,0.03686768853197218,0.041833262817643706
2021-04-01,569.0,548.0,130974.0,0.0003741121850209222,-0.002868193418493737,12.0,6.0,3282.0,blue,0.03729055535027604,0.03871957298231216
2021-04-02,0.0,458.0,130974.0,-0.005611682775313834,-0.03547830554615079,0.0,5.0,3282.0,blue,0.031166194070121216,0.0
2021-04-03,0.0,458.0,130974.0,0.0,0.0,0.0,5.0,3282.0,blue,0.031166194070121216,0.0
2021-04-04,0.0,458.0,130974.0,0.0,0.0,0.0,5.0,3282.0,blue,0.031166194070121216,0.0
2021-04-05,1601.0,500.0,132575.0,0.0026187852951464557,0.09982560136974943,3.0,5.0,3285.0,blue,0.0340614072674781,0.10906462607046488
2021-04-06,910.0,528.0,133485.0,0.0017458568634309704,-0.04308525330824287,8.0,5.0,3293.0,blue,0.03599135389521199,0.062030553114854003
2021-04-07,871.0,564.0,134356.0,0.0022446731101255332,-0.0024317292026359945,13.0,5.0,3306.0,blue,0.03846849028227278,0.059407898999751046
2021-04-08,589.0,567.0,134945.0,0.0001870560925104611,-0.017583272695983344,9.0,5.0,3315.0,blue,0.03868889014743401,0.040190046378904117
2021-04-09,687.0,665.0,135632.0,0.006110499022008397,0.006110499022008397,18.0,7.0,3333.0,blue,0.04539769748339741,0.04689957619713387
2021-04-10,0.0,665.0,135632.0,0.0,-0.04283584518489559,0.0,7.0,3333.0,blue,0.04539769748339741,0.0
2021-04-11,0.0,665.0,135632.0,0.0,0.0,0.0,7.0,3333.0,blue,0.04539769748339741,0.0
2021-04-12,1569.0,661.0,137201.0,-0.0002494081233472815,0.09783033638297116,3.0,7.0,3336.0,blue,0.04517310662493337,0.1072263302488963
2021-04-13,130.0,549.0,137331.0,-0.006983427453723882,-0.08972457237418452,5.0,7.0,3341.0,blue,0.037522426313541225,0.00888509184109355
2021-04-14,1312.0,612.0,138643.0,0.003928177942719683,0.07370010044912167,9.0,6.0,3350.0,blue,0.04186607780523244,0.08975211451056365
2021-04-15,843.0,649.0,139486.0,0.0023070251409623536,-0.029243102462468754,9.0,6.0,3359.0,blue,0.04442308850667236,0.057702101095723886
2021-04-16,743.0,657.0,140229.0,0.000498816246694563,-0.006235203083682038,16.0,6.0,3375.0,blue,0.04499405215611909,0.05088368455402813
2021-04-17,0.0,657.0,140229.0,0.0,-0.046327558911757535,0.0,6.0,3375.0,blue,0.04499405215611909,0.0
2021-04-18,0.0,657.0,140229.0,0.0,0.0,0.0,6.0,3375.0,blue,0.04499405215611909,0.0
2021-04-19,1322.0,621.0,141551.0,-0.0022446731101255332,0.08242938476627654,8.0,7.0,3383.0,blue,0.042567396664388635,0.09061851592644408
2021-04-20,746.0,709.0,142297.0,0.005486978713640193,-0.03591476976200853,12.0,8.0,3395.0,blue,0.048624756104670104,0.05116229626810141
2021-04-21,683.0,620.0,142980.0,-0.005549330744477013,-0.003928177942719683,18.0,9.0,3413.0,blue,0.04254139552244951,0.046864150228762926
2021-04-22,594.0,584.0,143574.0,-0.0022446731101255332,-0.005549330744477013,9.0,9.0,3422.0,blue,0.04008783629335785,0.0407742718463263
2021-04-23,474.0,546.0,144048.0,-0.002369377171799174,-0.007482243700418445,12.0,8.0,3434.0,blue,0.0374918887740633,0.03254790344121979
2021-04-24,0.0,546.0,144048.0,0.0,-0.029554862616652855,0.0,8.0,3434.0,blue,0.0374918887740633,0.0
2021-04-25,0.0,546.0,144048.0,0.0,0.0,0.0,8.0,3434.0,blue,0.0374918887740633,0.0
2021-04-26,1133.0,519.0,145181.0,-0.0016835048325941498,0.07064485093811748,8.0,8.0,3442.0,blue,0.03566583789979755,0.07786010470225554
2021-04-27,608.0,499.0,145789.0,-0.0012470406167364074,-0.0327348161893307,10.0,8.0,3452.0,blue,0.03430600128149071,0.041799696952197096
2021-04-28,466.0,468.0,146255.0,-0.0019329129559414314,-0.008853988378828491,6.0,6.0,3458.0,blue,0.03218521075811301,0.03204766712239458
2021-04-29,507.0,455.0,146762.0,-0.0008105764008786648,0.0025564332643096353,4.0,6.0,3462.0,blue,0.03130217746201945,0.03487956917196453
2021-04-30,363.0,440.0,147125.0,-0.0009352804625523056,-0.008978692440502133,4.0,5.0,3466.0,blue,0.03027788214472002,0.024979252769394018
2021-05-01,0.0,440.0,147125.0,0.0,-0.022633787193765794,0.0,5.0,3466.0,blue,0.03027788214472002,0.0
2021-05-02,0.0,440.0,147125.0,0.0,0.0,0.0,5.0,3466.0,blue,0.03027788214472002,0.0
2021-05-03,906.0,407.0,148031.0,-0.0020576170176150725,0.05649093993815925,11.0,5.0,3477.0,blue,0.02802472510636657,0.062384277509503955
2021-05-04,0.0,320.0,148031.0,-0.005424626682803372,-0.05649093993815925,0.0,4.0,3477.0,blue,0.022034181901811556,0.0
2021-05-05,0.0,254.0,148031.0,-0.004115234035230145,0.0,0.0,3.0,3477.0,blue,0.01748963188456292,0.0
2021-05-06,1141.0,344.0,149172.0,0.005611682775313834,0.07114366718481203,24.0,6.0,3501.0,blue,0.023705761878378417,0.07862870436985399
2021-05-07,0.0,292.0,149172.0,-0.0032423056035146593,-0.07114366718481203,0.0,5.0,3501.0,blue,0.02012233275722819,0.0
2021-05-08,0.0,292.0,149172.0,0.0,0.0,0.0,5.0,3501.0,blue,0.02012233275722819,0.0
2021-05-09,0.0,292.0,149172.0,0.0,0.0,0.0,5.0,3501.0,blue,0.02012233275722819,0.0
2021-05-10,781.0,275.0,149953.0,-0.0010599845242259462,0.04869693608355671,28.0,7.0,3529.0,blue,0.018961398041115206,0.053850370436767186
2021-05-11,0.0,275.0,149953.0,0.0,-0.04869693608355671,0.0,7.0,3529.0,blue,0.018961398041115206,0.0
2021-05-12,0.0,275.0,149953.0,0.0,0.0,0.0,7.0,3529.0,blue,0.018961398041115206,0.0
2021-05-13,843.0,232.0,150796.0,-0.002681137325983276,0.05256276199543957,26.0,8.0,3555.0,blue,0.016006115439968098,0.05816015222367718
2021-05-14,0.0,232.0,150796.0,0.0,-0.05256276199543957,0.0,8.0,3555.0,blue,0.016006115439968098,0.0
2021-05-15,0.0,232.0,150796.0,0.0,0.0,0.0,8.0,3555.0,blue,0.016006115439968098,0.0
2021-05-16,0.0,232.0,150796.0,0.0,0.0,0.0,8.0,3555.0,blue,0.016006115439968098,0.0
2021-05-17,658.0,214.0,151454.0,-0.0011223365550627666,0.041027636290627806,17.0,6.0,3572.0,blue,0.01477114050460701,0.04541780585061407
2021-05-18,0.0,214.0,151454.0,0.0,-0.041027636290627806,0.0,6.0,3572.0,blue,0.01477114050460701,0.0
2021-05-19,0.0,214.0,151454.0,0.0,0.0,0.0,6.0,3572.0,blue,0.01477114050460701,0.0
2021-05-20,495.0,165.0,151949.0,-0.0030552495110041985,0.030864255264226082,22.0,6.0,3594.0,blue,0.011393029123344386,0.034179087370033154
2021-05-21,0.0,165.0,151949.0,0.0,-0.030864255264226082,0.0,6.0,3594.0,blue,0.011393029123344386,0.0
2021-05-22,0.0,165.0,151949.0,0.0,0.0,0.0,6.0,3594.0,blue,0.011393029123344386,0.0
2021-05-23,0.0,165.0,151949.0,0.0,0.0,0.0,6.0,3594.0,blue,0.011393029123344386,0.0
2021-05-24,581.0,154.0,152530.0,-0.0006858723392050241,0.036226529916192636,21.0,6.0,3615.0,blue,0.010637915742181132,0.04013395484550154
2021-05-25,0.0,154.0,152530.0,0.0,-0.036226529916192636,0.0,6.0,3615.0,blue,0.010637915742181132,0.0
2021-05-26,0.0,154.0,152530.0,0.0,0.0,0.0,6.0,3615.0,blue,0.010637915742181132,0.0
2021-05-27,426.0,144.0,152956.0,-0.0006235203083682037,0.026561965136485476,23.0,6.0,3638.0,blue,0.009950228129709516,0.029436091550390647
2021-05-28,0.0,144.0,152956.0,0.0,-0.026561965136485476,29.0,10.0,3667.0,blue,0.009950427522882528,0.0
2021-05-29,0.0,144.0,152956.0,0.0,0.0,2.0,11.0,3669.0,blue,0.009950441274430406,0.0
2021-05-30,0.0,144.0,152956.0,0.0,0.0,0.0,11.0,3669.0,blue,0.009950441274430406,0.0
2021-05-31,0.0,61.0,152956.0,-0.0051752185594560905,0.0,0.0,8.0,3669.0,blue,0.004215117484307325,0.0
2021-06-01,352.0,111.0,153308.0,0.003117601541841019,0.021947914854560772,0.0,8.0,3669.0,blue,0.007671997898840216,0.02432921856208789
2021-06-02,0.0,111.0,153308.0,0.0,-0.021947914854560772,13.0,10.0,3682.0,blue,0.007672066834069783,0.0
2021-06-03,213.0,81.0,153521.0,-0.0018705609251046112,0.013280982568242738,10.0,8.0,3692.0,blue,0.005599398306631346,0.014724343695215764
2021-06-04,0.0,81.0,153521.0,0.0,-0.013280982568242738,9.0,5.0,3701.0,blue,0.005599433143805195,0.0
2021-06-05,0.0,81.0,153521.0,0.0,0.0,0.0,5.0,3701.0,blue,0.005599433143805195,0.0
2021-06-06,0.0,81.0,153521.0,0.0,0.0,0.0,5.0,3701.0,blue,0.005599433143805195,0.0
2021-06-07,203.0,110.0,153724.0,0.0018082088942677906,0.012657462259874536,4.0,5.0,3705.0,blue,0.0076052567534679975,0.014035155645036393
2021-06-08,0.0,59.0,153724.0,-0.003179953572677839,-0.012657462259874536,7.0,6.0,3712.0,blue,0.0040792029099235945,0.0
2021-06-09,0.0,59.0,153724.0,0.0,0.0,6.0,5.0,3718.0,blue,0.004079219831922315,0.0
2021-06-10,164.0,52.0,153888.0,-0.0004364642158577426,0.010225733057238541,4.0,4.0,3722.0,blue,0.003595662248381433,0.011340165552587598
2021-06-11,0.0,52.0,153888.0,0.0,-0.010225733057238541,4.0,4.0,3726.0,blue,0.0035956721936297132,0.0
2021-06-12,0.0,52.0,153888.0,0.0,0.0,0.0,4.0,3726.0,blue,0.0035956721936297132,0.0
2021-06-13,0.0,52.0,153888.0,0.0,0.0,0.0,4.0,3726.0,blue,0.0035956721936297132,0.0
2021-06-14,206.0,53.0,154094.0,6.235203083682038e-05,0.012844518352384995,8.0,4.0,3734.0,blue,0.00366536212048806,0.014246501826802649
2021-06-15,0.0,53.0,154094.0,0.0,-0.012844518352384995,3.0,4.0,3737.0,blue,0.0036653697251525967,0.0
2021-06-16,0.0,53.0,154094.0,0.0,0.0,2.0,3.0,3739.0,blue,0.0036653747949464857,0.0
2021-06-17,91.0,42.0,154185.0,-0.0006858723392050241,0.005674034806150654,6.0,3.0,3745.0,blue,0.002904831495566328,0.006293801573727044
2021-06-18,0.0,42.0,154185.0,0.0,-0.005674034806150654,0.0,3.0,3745.0,blue,0.002904831495566328,0.0
2021-06-19,0.0,42.0,154185.0,0.0,0.0,0.0,3.0,3745.0,blue,0.002904831495566328,0.0
2021-06-20,0.0,42.0,154185.0,0.0,0.0,0.0,3.0,3745.0,blue,0.002904831495566328,0.0
2021-06-21,101.0,27.0,154286.0,-0.0009352804625523056,0.006297555114518857,1.0,2.0,3746.0,blue,0.001867523421856249,0.006985920948425229
2021-06-22,0.0,27.0,154286.0,0.0,-0.006297555114518857,7.0,2.0,3753.0,blue,0.0018675324639393317,0.0
2021-06-23,0.0,27.0,154286.0,0.0,0.0,1.0,2.0,3754.0,blue,0.0018675337556726338,0.0
2021-06-24,187.0,41.0,154473.0,0.0008729284317154852,0.01165982976648541,2.0,2.0,3756.0,blue,0.0028362553681321114,0.012936091557090362
2021-06-25,0.0,41.0,154473.0,0.0,-0.01165982976648541,2.0,2.0,3758.0,blue,0.002836259292208035,0.0
2021-06-26,0.0,41.0,154473.0,0.0,0.0,0.0,2.0,3758.0,blue,0.002836259292208035,0.0
2021-06-27,0.0,41.0,154473.0,0.0,0.0,0.0,2.0,3758.0,blue,0.002836259292208035,0.0
2021-06-28,72.0,37.0,154545.0,-0.0002494081233472815,0.0044893462202510665,3.0,2.0,3761.0,red,0.0025596838721237284,0.00498100645386239
2021-06-29,0.0,37.0,154545.0,0.0,-0.0044893462202510665,1.0,1.0,3762.0,red,0.0025596856429307706,0.0
2021-06-30,0.0,37.0,154545.0,0.0,0.0,0.0,1.0,3762.0,red,0.0025596856429307706,0.0
2021-07-01,255.0,47.0,154800.0,0.0006235203083682037,0.015899767863389196,0.0,1.0,3762.0,red,0.003252066272959069,0.017644189353288566
2021-07-02,0.0,47.0,154800.0,0.0,-0.015899767863389196,0.0,1.0,3762.0,red,0.003252066272959069,0.0
2021-07-03,0.0,47.0,154800.0,0.0,0.0,0.0,1.0,3762.0,red,0.003252066272959069,0.0
2021-07-04,0.0,47.0,154800.0,0.0,0.0,0.0,1.0,3762.0,red,0.003252066272959069,0.0
2021-07-05,0.0,36.0,154800.0,-0.0006858723392050241,0.0,0.0,0.0,3762.0,red,0.0024909443792877975,0.0
2021-07-06,0.0,36.0,154800.0,0.0,0.0,1.0,0.0,3763.0,red,0.002490946102845629,0.0
2021-07-07,0.0,36.0,154800.0,0.0,0.0,1.0,0.0,3764.0,red,0.002490947826405846,0.0
2021-07-08,193.0,28.0,154993.0,-0.000498816246694563,0.012033941951506331,3.0,1.0,3767.0,red,0.0019376666479820237,0.01335605939501895
2021-07-09,0.0,28.0,154993.0,0.0,-0.012033941951506331,0.0,1.0,3767.0,red,0.0019376666479820237,0.0
2021-07-10,0.0,28.0,154993.0,0.0,0.0,0.0,1.0,3767.0,red,0.0019376666479820237,0.0
2021-07-11,0.0,28.0,154993.0,0.0,0.0,0.0,1.0,3767.0,red,0.0019376666479820237,0.0
2021-07-12,141.0,48.0,155134.0,0.0012470406167364074,0.008791636347991672,3.0,1.0,3770.0,red,0.0033220453002402255,0.009758508069455663
2021-07-13,0.0,48.0,155134.0,0.0,-0.008791636347991672,3.0,1.0,3773.0,red,0.003322052197745157,0.0
2021-07-14,0.0,48.0,155134.0,0.0,0.0,0.0,1.0,3773.0,red,0.003322052197745157,0.0
2021-07-15,0.0,20.0,155134.0,-0.0017458568634309704,0.0,1.0,1.0,3774.0,red,0.0013841893737165968,0.0
2021-07-16,0.0,20.0,155134.0,0.0,0.0,0.0,1.0,3774.0,red,0.0013841893737165968,0.0
